          atime          uplus          yplus           Wshr          trash          trash
  7.8507600E+01  1.9816772E+01  1.0387331E+02  2.8301570E-03  4.0848000E-01  4.0848000E-01
  7.8507600E+01  1.9933279E+01  1.0540923E+02  2.8301570E-03  4.1452000E-01  4.1452000E-01
  7.8507600E+01  2.0048379E+01  1.0694770E+02  2.8301570E-03  4.2057000E-01  4.2057000E-01
  7.8507600E+01  2.0162527E+01  1.0848871E+02  2.8301570E-03  4.2663000E-01  4.2663000E-01
  7.8507600E+01  2.0275945E+01  1.1003481E+02  2.8301570E-03  4.3271000E-01  4.3271000E-01
  7.8507600E+01  2.0387867E+01  1.1158091E+02  2.8301570E-03  4.3879000E-01  4.3879000E-01
  7.8507600E+01  2.0498285E+01  1.1313209E+02  2.8301570E-03  4.4489000E-01  4.4489000E-01
  7.8507600E+01  2.0606622E+01  1.1468327E+02  2.8301570E-03  4.5099000E-01  4.5099000E-01
  7.8507600E+01  2.0713006E+01  1.1623700E+02  2.8301570E-03  4.5710000E-01  4.5710000E-01
  7.8507600E+01  2.0817485E+01  1.1779327E+02  2.8301570E-03  4.6322000E-01  4.6322000E-01
  7.8507600E+01  2.0919971E+01  1.1934953E+02  2.8301570E-03  4.6934000E-01  4.6934000E-01
  7.8507600E+01  2.1020712E+01  1.2090835E+02  2.8301570E-03  4.7547000E-01  4.7547000E-01
  7.8507600E+01  2.1119577E+01  1.2246462E+02  2.8301570E-03  4.8159000E-01  4.8159000E-01
  7.8507600E+01  2.1217209E+01  1.2402597E+02  2.8301570E-03  4.8773000E-01  4.8773000E-01
  7.8507600E+01  2.1313191E+01  1.2558478E+02  2.8301570E-03  4.9386000E-01  4.9386000E-01
  7.8507600E+01  2.1407839E+01  1.2714614E+02  2.8301570E-03  5.0000000E-01  5.0000000E-01
