          atime        pres_st        turb_df           diss        visc_df        garbage
  2.0799350E+02  1.5300405E-03  9.8761677E-04 -2.3319713E-03  8.0492154E-05  4.1366207E-03
  2.0799350E+02  1.5657083E-03  5.5244881E-04 -2.2396173E-03  5.7144523E-05  4.0424166E-03
  2.0799350E+02  1.5838195E-03  9.7172509E-05 -2.1633465E-03  5.2202746E-05  3.9595577E-03
  2.0799350E+02  1.5804567E-03 -3.3661730E-04 -2.0998498E-03  5.9110182E-05  3.8871976E-03
  2.0799350E+02  1.5554729E-03 -7.0186413E-04 -2.0464571E-03  6.9997861E-05  3.8208695E-03
  2.0799350E+02  1.5108385E-03 -9.6153272E-04 -2.0010626E-03  7.7737790E-05  3.7543697E-03
  2.0799350E+02  1.4498563E-03 -1.0931150E-03 -1.9614977E-03  7.7965114E-05  3.6819532E-03
  2.0799350E+02  1.3769992E-03 -1.0876676E-03 -1.9248855E-03  7.0279311E-05  3.6002307E-03
  2.0799350E+02  1.2981238E-03 -9.4889108E-04 -1.8875130E-03  5.7834654E-05  3.5091550E-03
  2.0799350E+02  1.2208133E-03 -6.9775781E-04 -1.8457577E-03  4.4530135E-05  3.4114841E-03
  2.0799350E+02  1.1546033E-03 -3.8819979E-04 -1.7986015E-03  2.9009048E-05  3.3101098E-03
  2.0799350E+02  1.1108443E-03 -1.3936371E-04 -1.7522710E-03 -5.3215324E-06  3.2026393E-03
  2.0799350E+02  1.0801624E-03  1.4358430E-04 -1.7024203E-03 -7.2513977E-05  3.0972858E-03
  2.0799350E+02  1.0460885E-03  4.5528558E-04 -1.6522788E-03 -1.0861925E-04  3.0310491E-03
  2.0799350E+02  1.0205993E-03  6.4582240E-04 -1.6041322E-03 -1.1895425E-04  2.9701353E-03
  2.0799350E+02  9.9748376E-04  7.8620773E-04 -1.5517505E-03 -1.1620854E-04  2.8986437E-03
  2.0799350E+02  9.6740645E-04  9.1494218E-04 -1.4964648E-03 -1.1095723E-04  2.8141796E-03
