          atime             vx             vy             vz             pr        garbage
  2.0799350E+02  8.4209744E-01  1.8017232E-02 -2.4422216E-03 -6.9502757E-02  0.0000000E+00
  2.0799350E+02  8.4875053E-01  1.7437746E-02 -3.4971093E-03 -6.7823137E-02  0.0000000E+00
  2.0799350E+02  8.5542877E-01  1.6561974E-02 -4.2208392E-03 -6.6011669E-02  0.0000000E+00
  2.0799350E+02  8.6212972E-01  1.5497861E-02 -4.7441848E-03 -6.4102881E-02  0.0000000E+00
  2.0799350E+02  8.6878605E-01  1.4421301E-02 -5.1658190E-03 -6.2146794E-02  0.0000000E+00
  2.0799350E+02  8.7547895E-01  1.3465134E-02 -5.3850229E-03 -6.0188295E-02  0.0000000E+00
  2.0799350E+02  8.8232027E-01  1.2667640E-02 -5.3906900E-03 -5.8256938E-02  0.0000000E+00
  2.0799350E+02  8.8940717E-01  1.2067030E-02 -5.2252063E-03 -5.6356701E-02  0.0000000E+00
  2.0799350E+02  8.9669196E-01  1.1668236E-02 -5.0207270E-03 -5.4489051E-02  0.0000000E+00
  2.0799350E+02  9.0403658E-01  1.1414505E-02 -4.9463392E-03 -5.2663920E-02  0.0000000E+00
  2.0799350E+02  9.1129907E-01  1.1238528E-02 -5.0971771E-03 -5.0890462E-02  0.0000000E+00
  2.0799350E+02  9.1839690E-01  1.1095659E-02 -5.4463227E-03 -4.9170773E-02  0.0000000E+00
  2.0799350E+02  9.2527505E-01  1.0978978E-02 -5.8486578E-03 -4.7512526E-02  0.0000000E+00
  2.0799350E+02  9.3197465E-01  1.0910697E-02 -6.1014697E-03 -4.5911465E-02  0.0000000E+00
  2.0799350E+02  9.3854908E-01  1.0913304E-02 -6.0415641E-03 -4.4363539E-02  0.0000000E+00
  2.0799350E+02  9.4502553E-01  1.0954884E-02 -5.6819676E-03 -4.2857083E-02  0.0000000E+00
  2.0799350E+02  9.5138324E-01  1.0979650E-02 -5.1423860E-03 -4.1387540E-02  0.0000000E+00
  2.0799350E+02  9.5767479E-01  1.0980305E-02 -4.5327860E-03 -3.9961061E-02  0.0000000E+00
  2.0799350E+02  9.6390302E-01  1.0948778E-02 -4.0006900E-03 -3.8564742E-02  0.0000000E+00
  2.0799350E+02  9.7003808E-01  1.0855463E-02 -3.6119483E-03 -3.7204830E-02  0.0000000E+00
  2.0799350E+02  9.7606292E-01  1.0656379E-02 -3.4092448E-03 -3.5891061E-02  0.0000000E+00
  2.0799350E+02  9.8197933E-01  1.0321323E-02 -3.4095474E-03 -3.4632647E-02  0.0000000E+00
  2.0799350E+02  9.8781655E-01  9.8457531E-03 -3.6046523E-03 -3.3433451E-02  0.0000000E+00
  2.0799350E+02  9.9358206E-01  9.2555223E-03 -3.9620755E-03 -3.2299131E-02  0.0000000E+00
  2.0799350E+02  9.9931477E-01  8.5941695E-03 -4.4327019E-03 -3.1223941E-02  0.0000000E+00
  2.0799350E+02  1.0050322E+00  7.9136256E-03 -4.9579410E-03 -3.0200645E-02  0.0000000E+00
  2.0799350E+02  1.0107326E+00  7.2593488E-03 -5.4810671E-03 -2.9220614E-02  0.0000000E+00
  2.0799350E+02  1.0164013E+00  6.6569518E-03 -5.9621786E-03 -2.8275703E-02  0.0000000E+00
  2.0799350E+02  1.0219722E+00  6.1093115E-03 -6.3920401E-03 -2.7369807E-02  0.0000000E+00
  2.0799350E+02  1.0273951E+00  5.5834389E-03 -6.7653022E-03 -2.6500865E-02  0.0000000E+00
  2.0799350E+02  1.0327267E+00  5.0576925E-03 -7.0045471E-03 -2.5660967E-02  0.0000000E+00
  2.0799350E+02  1.0380527E+00  4.5500268E-03 -7.0783103E-03 -2.4847377E-02  0.0000000E+00
  2.0799350E+02  1.0433929E+00  4.0724723E-03 -6.9753522E-03 -2.4053066E-02  0.0000000E+00
