          atime             vx             vy             vz             pr        garbage
  1.2200033E+02  9.5875553E-01 -6.2881814E-02  1.5499658E-01 -6.0636257E-03  0.0000000E+00
  1.2200033E+02  9.6937261E-01 -6.1185915E-02  1.5571675E-01 -5.5966138E-03  0.0000000E+00
  1.2200033E+02  9.7809616E-01 -6.0714836E-02  1.5691041E-01 -5.0971473E-03  0.0000000E+00
  1.2200033E+02  9.8589997E-01 -6.1746366E-02  1.5826738E-01 -4.6029669E-03  0.0000000E+00
  1.2200033E+02  9.9365524E-01 -6.4321035E-02  1.5946270E-01 -4.1350533E-03  0.0000000E+00
  1.2200033E+02  1.0018647E+00 -6.8304449E-02  1.6013794E-01 -3.7113994E-03  0.0000000E+00
  1.2200033E+02  1.0106653E+00 -7.3510951E-02  1.5985509E-01 -3.3472534E-03  0.0000000E+00
  1.2200033E+02  1.0199617E+00 -7.9785432E-02  1.5816369E-01 -3.0574933E-03  0.0000000E+00
  1.2200033E+02  1.0296074E+00 -8.6993526E-02  1.5480182E-01 -2.8541308E-03  0.0000000E+00
  1.2200033E+02  1.0395069E+00 -9.4987725E-02  1.4980119E-01 -2.7444604E-03  0.0000000E+00
  1.2200033E+02  1.0496421E+00 -1.0357199E-01  1.4344016E-01 -2.7261619E-03  0.0000000E+00
  1.2200033E+02  1.0600337E+00 -1.1247459E-01  1.3601967E-01 -2.7843316E-03  0.0000000E+00
  1.2200033E+02  1.0707304E+00 -1.2131967E-01  1.2769639E-01 -2.8903059E-03  0.0000000E+00
  1.2200033E+02  1.0818924E+00 -1.2968757E-01  1.1846422E-01 -3.0008409E-03  0.0000000E+00
  1.2200033E+02  1.0935906E+00 -1.3703147E-01  1.0837586E-01 -3.0525778E-03  0.0000000E+00
