          atime          uplus          yplus           Wshr          trash          trash
  7.8507600E+01  8.5820762E+00  8.4082253E+01  8.6193421E-03  3.1605000E-01  3.1605000E-01
  7.8507600E+01  8.6295111E+00  8.6485114E+01  8.6193421E-03  3.2136000E-01  3.2136000E-01
  7.8507600E+01  8.6771958E+00  8.8887980E+01  8.6193421E-03  3.2667000E-01  3.2667000E-01
  7.8507600E+01  8.7255865E+00  9.1290845E+01  8.6193421E-03  3.3198000E-01  3.3198000E-01
  7.8507600E+01  8.7752922E+00  9.3693707E+01  8.6193421E-03  3.3729000E-01  3.3729000E-01
  7.8507600E+01  8.8262019E+00  9.6092051E+01  8.6193421E-03  3.4259000E-01  3.4259000E-01
  7.8507600E+01  8.8781391E+00  9.8494915E+01  8.6193421E-03  3.4790000E-01  3.4790000E-01
  7.8507600E+01  8.9308147E+00  1.0089778E+02  8.6193421E-03  3.5321000E-01  3.5321000E-01
  7.8507600E+01  8.9840625E+00  1.0330065E+02  8.6193421E-03  3.5852000E-01  3.5852000E-01
  7.8507600E+01  9.0374940E+00  1.0570351E+02  8.6193421E-03  3.6383000E-01  3.6383000E-01
  7.8507600E+01  9.0904495E+00  1.0810638E+02  8.6193421E-03  3.6914000E-01  3.6914000E-01
  7.8507600E+01  9.1423633E+00  1.1050924E+02  8.6193421E-03  3.7445000E-01  3.7445000E-01
  7.8507600E+01  9.1931704E+00  1.1291211E+02  8.6193421E-03  3.7976000E-01  3.7976000E-01
  7.8507600E+01  9.2431031E+00  1.1531497E+02  8.6193421E-03  3.8507000E-01  3.8507000E-01
  7.8507600E+01  9.2921762E+00  1.1771330E+02  8.6193421E-03  3.9037000E-01  3.9037000E-01
  7.8507600E+01  9.3406698E+00  1.2011617E+02  8.6193421E-03  3.9568000E-01  3.9568000E-01
  7.8507600E+01  9.3886426E+00  1.2251903E+02  8.6193421E-03  4.0099000E-01  4.0099000E-01
  7.8507600E+01  9.4362116E+00  1.2492190E+02  8.6193421E-03  4.0630000E-01  4.0630000E-01
  7.8507600E+01  9.4832897E+00  1.2732477E+02  8.6193421E-03  4.1161000E-01  4.1161000E-01
  7.8507600E+01  9.5294706E+00  1.2972763E+02  8.6193421E-03  4.1692000E-01  4.1692000E-01
  7.8507600E+01  9.5743220E+00  1.3213050E+02  8.6193421E-03  4.2223000E-01  4.2223000E-01
  7.8507600E+01  9.6175882E+00  1.3453336E+02  8.6193421E-03  4.2754000E-01  4.2754000E-01
