          atime           conv           prod        pres_tr        pres_df        garbage
  7.8507600E+01  1.0375549E-03  6.8981364E-03 -3.1565189E-03 -1.2639976E-03  1.8933787E-03
  7.8507600E+01  8.3920975E-04  6.6503858E-03 -3.0050741E-03 -9.3981728E-04  2.0703303E-03
  7.8507600E+01  1.0544489E-03  6.3586999E-03 -2.8175437E-03 -6.0968300E-04  2.2059370E-03
  7.8507600E+01  1.3579335E-03  6.0776336E-03 -2.5703300E-03 -2.3989171E-04  2.3331748E-03
  7.8507600E+01  1.5395087E-03  5.8127283E-03 -2.4455804E-03 -8.0982131E-05  2.3662848E-03
  7.8507600E+01  1.6382144E-03  5.5835386E-03 -2.5200922E-03 -2.6297933E-04  2.2517405E-03
  7.8507600E+01  1.7720329E-03  5.4057688E-03 -2.7103323E-03 -6.6296212E-04  2.0450387E-03
  7.8507600E+01  1.9145780E-03  5.2602837E-03 -2.8689069E-03 -1.0181899E-03  1.8548258E-03
  7.8507600E+01  1.8508180E-03  5.0880818E-03 -2.9006147E-03 -1.1506505E-03  1.7450655E-03
  7.8507600E+01  1.5285331E-03  4.8433695E-03 -2.8051566E-03 -1.0924268E-03  1.7109264E-03
  7.8507600E+01  1.1487023E-03  4.5407957E-03 -2.6004001E-03 -8.6011904E-04  1.7418086E-03
  7.8507600E+01  8.1790694E-04  4.2169220E-03 -2.3573393E-03 -4.9892674E-04  1.8590517E-03
  7.8507600E+01  4.9529148E-04  3.9178751E-03 -2.1417068E-03 -9.2438379E-05  2.0473242E-03
  7.8507600E+01  2.0565993E-04  3.6747183E-03 -1.9657334E-03  2.8958218E-04  2.2540913E-03
  7.8507600E+01  1.0905810E-05  3.4963972E-03 -1.8227840E-03  5.9696339E-04  2.4203513E-03
  7.8507600E+01 -1.1064089E-04  3.3670665E-03 -1.7213040E-03  7.8614448E-04  2.5086572E-03
  7.8507600E+01 -2.1715224E-04  3.2582262E-03 -1.6879245E-03  8.2045025E-04  2.5090824E-03
  7.8507600E+01 -3.0437383E-04  3.1502540E-03 -1.7540937E-03  6.6797017E-04  2.4236506E-03
  7.8507600E+01 -3.9533573E-04  3.0282759E-03 -1.8617825E-03  4.1993236E-04  2.2805180E-03
  7.8507600E+01 -3.3770420E-04  2.9100524E-03 -1.9505263E-03  1.4647629E-04  2.0976326E-03
  7.8507600E+01 -2.6261124E-04  2.8122712E-03 -1.9770238E-03 -1.0151721E-04  1.8764827E-03
  7.8507600E+01 -2.0976615E-04  2.7376856E-03 -1.9100422E-03 -2.7749328E-04  1.6305253E-03
  7.8507600E+01 -1.5151472E-04  2.6735242E-03 -1.7448108E-03 -3.5881445E-04  1.3840049E-03
  7.8507600E+01 -1.1560312E-04  2.5968585E-03 -1.4998979E-03 -3.4210829E-04  1.1594765E-03
  7.8507600E+01 -1.8170919E-04  2.4847193E-03 -1.2142613E-03 -2.4972440E-04  9.6419862E-04
  7.8507600E+01 -2.0656834E-04  2.3331855E-03 -9.5605466E-04 -1.6013071E-04  7.9805082E-04
  7.8507600E+01 -1.8503531E-04  2.1731276E-03 -7.6669756E-04 -9.5559330E-05  6.7126035E-04
  7.8507600E+01 -1.5386384E-04  2.0260352E-03 -6.7225142E-04 -1.2898299E-04  5.4263765E-04
  7.8507600E+01 -1.7312064E-04  1.8987528E-03 -6.6445207E-04 -2.4919467E-04  4.1587926E-04
  7.8507600E+01 -2.2115284E-04  1.7897961E-03 -7.2139342E-04 -3.9651411E-04  3.2505837E-04
  7.8507600E+01 -2.2789006E-04  1.6948395E-03 -8.1439394E-04 -5.2241839E-04  2.9114858E-04
  7.8507600E+01 -1.6433367E-04  1.6083680E-03 -9.1078870E-04 -6.0419128E-04  3.0646897E-04
  7.8507600E+01 -9.5509095E-05  1.5261264E-03 -9.7196440E-04 -6.2916881E-04  3.4339185E-04
  7.8507600E+01 -1.0471898E-04  1.4468537E-03 -9.5263483E-04 -5.7147678E-04  3.8189954E-04
  7.8507600E+01 -9.2061290E-05  1.3730287E-03 -8.6914629E-04 -4.4007911E-04  4.2856849E-04
  7.8507600E+01 -7.1477275E-05  1.3097800E-03 -7.2865486E-04 -2.6280002E-04  4.6735912E-04
  7.8507600E+01  6.7939595E-05  1.2585043E-03 -5.7551607E-04 -7.5953431E-05  4.9856856E-04
  7.8507600E+01  2.5449493E-04  1.2059005E-03 -4.3981932E-04  7.6893669E-05  5.1552573E-04
  7.8507600E+01  3.7750410E-04  1.1396162E-03 -3.5990557E-04  1.4602785E-04  5.0677974E-04
  7.8507600E+01  4.3174050E-04  1.0571867E-03 -3.6074651E-04  1.0810551E-04  4.6935898E-04
  7.8507600E+01  5.4688104E-04  9.6640662E-04 -4.2301835E-04 -2.9595318E-06  4.1898509E-04
  7.8507600E+01  8.0673354E-04  8.7945430E-04 -4.8700522E-04 -1.0239186E-04  3.8586019E-04
  7.8507600E+01  9.5735155E-04  7.9940792E-04 -5.2099636E-04 -1.3611135E-04  3.8535481E-04
  7.8507600E+01  1.0448319E-03  7.2341801E-04 -5.2486220E-04 -1.2212836E-04  4.0258858E-04
  7.8507600E+01  9.8947477E-04  6.5288614E-04 -5.0700793E-04 -9.3103571E-05  4.1422026E-04
  7.8507600E+01  8.6411547E-04  5.9152580E-04 -4.8328427E-04 -8.8859199E-05  3.9525629E-04
  7.8507600E+01  7.3163652E-04  5.3910425E-04 -4.6143178E-04 -1.2511375E-04  3.3595621E-04
  7.8507600E+01  6.1823412E-04  4.9087871E-04 -4.3779945E-04 -1.9100503E-04  2.4607797E-04
  7.8507600E+01  5.3353034E-04  4.4024144E-04 -4.0825468E-04 -2.6207059E-04  1.4691846E-04
  7.8507600E+01  4.7186369E-04  3.8191025E-04 -3.7812120E-04 -3.1951422E-04  5.8687307E-05
  7.8507600E+01  3.3223636E-04  3.1503452E-04 -3.5728871E-04 -3.6375586E-04 -5.2346580E-06
  7.8507600E+01  3.1791656E-04  2.4441057E-04 -3.5949095E-04 -3.9692608E-04 -3.7918931E-05
  7.8507600E+01  2.5818642E-04  1.7682845E-04 -3.6469208E-04 -4.0909923E-04 -4.3215693E-05
  7.8507600E+01  2.4490065E-04  1.1973048E-04 -3.6481980E-04 -4.0137090E-04 -3.7294541E-05
  7.8507600E+01  2.2261240E-04  7.4187460E-05 -3.5731480E-04 -3.8813131E-04 -3.1539411E-05
  7.8507600E+01 -6.9076596E-10  8.9440357E-11  8.7555840E-07  1.0375741E-05  9.6393272E-06
  7.8507600E+01  8.5724854E-04  2.0460056E-02 -3.5095623E-02 -3.2617295E-02  2.5637707E-03
  7.8507600E+01 -2.8949495E-02  1.8193374E-01 -9.1760655E-02 -9.7976035E-02 -6.8263182E-03
  7.8507600E+01  4.3071059E-03  1.7632642E-01 -6.7074350E-02 -8.0730812E-02 -1.3400505E-02
  7.8507600E+01  2.4001150E-02  6.7968074E-02 -2.6398845E-02 -4.1514931E-02 -1.4942920E-02
  7.8507600E+01 -9.2684711E-04  2.3059669E-02 -1.0577927E-03 -1.4172821E-02 -1.3017723E-02
  7.8507600E+01 -1.4487814E-02  6.8698459E-03  1.2241556E-02  3.1747862E-03 -9.0811330E-03
  7.8507600E+01 -1.7317875E-02  9.3512616E-05  1.8387027E-02  1.2827723E-02 -5.5913787E-03
  7.8507600E+01 -1.7567633E-02 -2.2425823E-03  1.9745259E-02  1.6477621E-02 -3.2804643E-03
  7.8507600E+01 -1.8646922E-02 -2.5362831E-03  1.9637035E-02  1.7789537E-02 -1.8549964E-03
  7.8507600E+01 -1.9094447E-02 -2.3950033E-03  1.9540519E-02  1.9064378E-02 -4.8862792E-04
  7.8507600E+01 -1.9280700E-02 -1.9830422E-03  1.9402220E-02  2.0173324E-02  7.6337996E-04
  7.8507600E+01 -2.0587082E-02 -1.5097703E-03  1.8955640E-02  2.0577273E-02  1.6163770E-03
  7.8507600E+01 -2.2065301E-02 -1.0251403E-03  1.8212673E-02  2.0053706E-02  1.8384667E-03
  7.8507600E+01 -2.2814909E-02 -2.2558559E-04  1.7030253E-02  1.8599294E-02  1.5645083E-03
  7.8507600E+01 -2.2319338E-02  9.3667624E-04  1.5201455E-02  1.6536287E-02  1.3285386E-03
  7.8507600E+01 -2.0469145E-02  2.3939844E-03  1.3073726E-02  1.4489525E-02  1.4142162E-03
  7.8507600E+01 -1.8376240E-02  3.8255780E-03  1.1027376E-02  1.2882423E-02  1.8447773E-03
