          atime        pres_st        turb_df           diss        visc_df        garbage
  7.8507600E+01  2.4203513E-03  2.5385051E-03 -3.6099089E-03  1.0588636E-04  4.1665362E-03
  7.8507600E+01  2.5086572E-03  2.5498691E-03 -3.4957528E-03  8.9244460E-06  4.0270127E-03
  7.8507600E+01  2.5090824E-03  2.5813907E-03 -3.4080161E-03  3.6846652E-06  3.8866716E-03
  7.8507600E+01  2.4236506E-03  2.5213207E-03 -3.3177753E-03  4.9712487E-05  3.7485960E-03
  7.8507600E+01  2.2805180E-03  2.4904144E-03 -3.1953019E-03  6.5786256E-05  3.6020755E-03
  7.8507600E+01  2.0976326E-03  2.5630193E-03 -3.0714217E-03  7.7254051E-05  3.4669164E-03
  7.8507600E+01  1.8764827E-03  2.5638068E-03 -2.9731828E-03  9.5913942E-05  3.3563503E-03
  7.8507600E+01  1.6305253E-03  2.4582954E-03 -2.8963288E-03  1.1476724E-04  3.2663627E-03
  7.8507600E+01  1.3840049E-03  2.2753845E-03 -2.8259184E-03  1.1605117E-04  3.1794475E-03
  7.8507600E+01  1.1594765E-03  2.0023608E-03 -2.7530595E-03  9.2406431E-05  3.0743597E-03
  7.8507600E+01  9.6419862E-04  1.6382182E-03 -2.6732261E-03  4.7570786E-05  2.9363933E-03
  7.8507600E+01  7.9805082E-04  1.4787444E-03 -2.5712200E-03 -5.9818479E-05  2.7701940E-03
  7.8507600E+01  6.7126035E-04  1.5214503E-03 -2.4934751E-03 -1.2757350E-04  2.6041277E-03
  7.8507600E+01  5.4263765E-04  1.5156544E-03 -2.4363801E-03 -1.0270825E-04  2.4535830E-03
  7.8507600E+01  4.1587926E-04  1.4273207E-03 -2.3887487E-03 -7.1349591E-05  2.3241321E-03
  7.8507600E+01  3.2505837E-04  1.3601907E-03 -2.3406314E-03 -8.6927245E-05  2.2143445E-03
  7.8507600E+01  2.9114858E-04  1.3734604E-03 -2.2890696E-03 -1.4545930E-04  2.1193082E-03
  7.8507600E+01  3.0646897E-04  1.4518085E-03 -2.2369048E-03 -1.9872386E-04  2.0317879E-03
  7.8507600E+01  3.4339185E-04  1.5390260E-03 -2.1870877E-03 -1.9645866E-04  1.9454870E-03
  7.8507600E+01  3.8189954E-04  1.5483297E-03 -2.1314367E-03 -1.5358606E-04  1.8587507E-03
  7.8507600E+01  4.2856849E-04  1.5365163E-03 -2.0765018E-03 -1.0291136E-04  1.7748857E-03
  7.8507600E+01  4.6735912E-04  1.5320129E-03 -2.0208265E-03 -8.9226950E-05  1.7001694E-03
  7.8507600E+01  4.9856856E-04  1.7012809E-03 -1.9728798E-03 -8.8617064E-05  1.6387053E-03
  7.8507600E+01  5.1552573E-04  1.9739951E-03 -1.9332503E-03 -6.8559043E-05  1.5804284E-03
  7.8507600E+01  5.0677974E-04  2.1518817E-03 -1.8984028E-03 -2.6642934E-05  1.5155915E-03
  7.8507600E+01  4.6935898E-04  2.1785082E-03 -1.8650705E-03  1.9601109E-05  1.4426163E-03
  7.8507600E+01  4.1898509E-04  2.2618226E-03 -1.8307106E-03  5.6027168E-05  1.3679454E-03
  7.8507600E+01  3.8586019E-04  2.5706853E-03 -1.7903717E-03  7.8188765E-05  1.3001273E-03
  7.8507600E+01  3.8535481E-04  2.6484452E-03 -1.7404651E-03  5.7495852E-05  1.2378150E-03
  7.8507600E+01  4.0258858E-04  2.6517322E-03 -1.6915102E-03  5.8176790E-05  1.1756589E-03
  7.8507600E+01  4.1422026E-04  2.4690917E-03 -1.6473919E-03  8.2951719E-05  1.1098333E-03
  7.8507600E+01  3.9525629E-04  2.2465981E-03 -1.6101617E-03  1.1699721E-04  1.0401579E-03
  7.8507600E+01  3.3595621E-04  2.0765187E-03 -1.5746934E-03  1.5184740E-04  9.6678561E-04
  7.8507600E+01  2.4607797E-04  1.9803496E-03 -1.5384490E-03  1.7520545E-04  8.8977741E-04
  7.8507600E+01  1.4691846E-04  1.9486306E-03 -1.5040485E-03  1.8114353E-04  8.0993647E-04
  7.8507600E+01  5.8687307E-05  1.9394128E-03 -1.4750218E-03  1.8067584E-04  7.2876558E-04
  7.8507600E+01 -5.2346580E-06  1.7379095E-03 -1.4464767E-03  1.9273590E-04  6.4861206E-04
  7.8507600E+01 -3.7918931E-05  1.7378607E-03 -1.4145501E-03  1.6035711E-04  5.7376826E-04
  7.8507600E+01 -4.3215693E-05  1.6337761E-03 -1.3847017E-03  1.3446637E-04  5.0788447E-04
  7.8507600E+01 -3.7294541E-05  1.6225601E-03 -1.3639933E-03  1.0823257E-04  4.5366128E-04
  7.8507600E+01 -3.1539411E-05  1.6379963E-03 -1.3475350E-03  8.8408671E-05  4.0931560E-04
  7.8507600E+01  9.6393272E-06 -4.2096679E-09 -3.5667413E-02  3.5683472E-02  8.9430307E-11
  7.8507600E+01  2.5637707E-03  3.2102929E-03 -9.0578021E-02  1.0376742E-01  2.0429541E-02
  7.8507600E+01 -6.8263182E-03 -8.6906252E-03 -1.0354259E-01 -2.2249151E-02  1.8122548E-01
  7.8507600E+01 -1.3400505E-02 -3.3451673E-02 -5.1971327E-02 -7.0755287E-02  1.7319644E-01
  7.8507600E+01 -1.4942920E-02 -1.0422420E-02 -3.4123799E-02 -1.1246478E-02  6.2345711E-02
  7.8507600E+01 -1.3017723E-02 -1.8496438E-03 -2.7818761E-02 -3.2560296E-04  1.6951578E-02
  7.8507600E+01 -9.0811330E-03 -4.2918145E-03 -2.4900536E-02  3.6208026E-04  1.2265316E-03
  7.8507600E+01 -5.5913787E-03 -5.9234222E-03 -2.2780226E-02  9.3308025E-04 -4.8664627E-03
  7.8507600E+01 -3.2804643E-03 -9.0904300E-03 -2.1171425E-02  1.2960808E-03 -6.4619363E-03
  7.8507600E+01 -1.8549964E-03 -1.3123146E-02 -2.0050965E-02  1.6874377E-03 -6.1168837E-03
  7.8507600E+01 -4.8862792E-04 -1.5640345E-02 -1.9031985E-02  1.6296883E-03 -5.4468911E-03
  7.8507600E+01  7.6337996E-04 -1.9157766E-02 -1.8211485E-02  1.9485240E-03 -4.6363493E-03
  7.8507600E+01  1.6163770E-03 -2.3108701E-02 -1.7374288E-02  1.5061705E-03 -3.9533907E-03
  7.8507600E+01  1.8384667E-03 -2.4666993E-02 -1.6565294E-02  5.6119672E-04 -3.4520739E-03
  7.8507600E+01  1.5645083E-03 -2.4269182E-02 -1.5943685E-02  7.0535899E-05 -2.6826766E-03
  7.8507600E+01  1.3285386E-03 -2.2847073E-02 -1.5510270E-02 -3.6957021E-05 -1.3680742E-03
  7.8507600E+01  1.4142162E-03 -2.0881667E-02 -1.5244240E-02  8.4072131E-05  5.5535091E-04
  7.8507600E+01  1.8447773E-03 -1.9222559E-02 -1.4911838E-02  3.7688754E-05  2.6577436E-03
  7.8507600E+01  2.3417532E-03 -1.6787333E-02 -1.4459452E-02 -4.1788951E-05  4.2239007E-03
  7.8507600E+01  2.5702832E-03 -1.4286373E-02 -1.3965749E-02  2.1933271E-04  5.0891578E-03
  7.8507600E+01  2.4830454E-03 -1.1870002E-02 -1.3339433E-02  2.7851774E-04  5.5724472E-03
  7.8507600E+01  2.3678788E-03 -8.7912516E-03 -1.2803805E-02 -7.8927000E-06  6.2318701E-03
  7.8507600E+01  2.4831562E-03 -5.8219366E-03 -1.2490151E-02  7.1691768E-05  7.1286143E-03
  7.8507600E+01  2.6508124E-03 -3.0733427E-03 -1.2258226E-02  2.3852651E-04  7.7670698E-03
  7.8507600E+01  2.7771577E-03 -8.0943236E-04 -1.1826970E-02 -4.7905553E-06  7.9110141E-03
  7.8507600E+01  3.0434348E-03  1.0921678E-03 -1.1235868E-02 -3.9893175E-04  7.7018173E-03
  7.8507600E+01  3.3816407E-03  3.2582507E-03 -1.0859430E-02 -6.2226439E-04  7.5300566E-03
  7.8507600E+01  3.6515376E-03  4.7634505E-03 -1.0622726E-02 -5.1660795E-04  7.6976082E-03
  7.8507600E+01  3.6440285E-03  5.5970903E-03 -1.0352933E-02 -4.4044567E-04  7.8336485E-03
  7.8507600E+01  3.2357178E-03  5.3221885E-03 -1.0146167E-02 -7.9591205E-05  7.7106954E-03
  7.8507600E+01  2.7009184E-03  3.9951773E-03 -9.8402587E-03  2.3778896E-04  7.3096874E-03
  7.8507600E+01  2.3767281E-03  2.9193462E-03 -9.3897252E-03  1.6182332E-04  6.6821922E-03
  7.8507600E+01  2.2832654E-03  3.7300260E-03 -8.9126445E-03 -2.7329449E-04  6.0251200E-03
  7.8507600E+01  2.3666489E-03  3.8556703E-03 -8.4866933E-03 -1.3621119E-04  5.6175700E-03
  7.8507600E+01  2.6462352E-03  3.5308815E-03 -8.0743464E-03  2.2209405E-05  5.4019689E-03
  7.8507600E+01  2.9653891E-03  3.9667774E-03 -7.7347578E-03  1.3512643E-05  5.3721591E-03
  7.8507600E+01  3.2477687E-03  4.9950073E-03 -7.4594220E-03 -1.3483665E-05  5.4823472E-03
  7.8507600E+01  3.4338856E-03  5.8490673E-03 -7.2140608E-03 -2.9949596E-05  5.6461405E-03
  7.8507600E+01  3.3786652E-03  6.3267494E-03 -6.9823170E-03 -7.5433294E-05  5.8355368E-03
  7.8507600E+01  3.0495692E-03  6.6555337E-03 -6.7694956E-03  4.5910490E-06  6.1385433E-03
  7.8507600E+01  2.6238260E-03  6.3157276E-03 -6.5596504E-03  2.3203139E-04  6.4573854E-03
  7.8507600E+01  2.1787381E-03  5.4393259E-03 -6.3395648E-03  2.3906688E-04  6.6608872E-03
