          atime           conv           prod        pres_tr        pres_df        garbage
  2.4000000E+02  3.4911908E-04  8.0511067E-03  8.7758605E-04 -4.8012175E-04  5.4637725E-07
  2.4000000E+02  3.4034857E-04  7.8735350E-03  7.8994146E-04 -4.9408878E-04  1.4559826E-09
  2.4000000E+02  3.3155315E-04  7.6959338E-03  7.0308386E-04 -5.1190592E-04 -1.4821532E-07
  2.4000000E+02  3.2249286E-04  7.5187105E-03  6.1867089E-04 -5.3409297E-04  2.2014281E-07
  2.4000000E+02  3.1290219E-04  7.3423065E-03  5.3980380E-04 -5.6014055E-04  6.0151637E-07
  2.4000000E+02  3.0254991E-04  7.1671103E-03  4.6937269E-04 -5.8584956E-04  4.0063869E-07
  2.4000000E+02  2.9137525E-04  6.9933002E-03  4.0806146E-04 -6.0269471E-04 -1.4116353E-07
  2.4000000E+02  2.7970042E-04  6.8205874E-03  3.5230594E-04 -6.0209584E-04  1.1918269E-06
  2.4000000E+02  2.6747163E-04  6.6489773E-03  2.9534036E-04 -6.1225682E-04  1.6041098E-06
  2.4000000E+02  2.5469256E-04  6.4794634E-03  2.4277119E-04 -6.2389451E-04 -2.5770989E-07
  2.4000000E+02  2.4191520E-04  6.3102830E-03  1.9532190E-04 -6.2137857E-04  2.1010354E-07
  2.4000000E+02  2.2887167E-04  6.1411639E-03  1.5368150E-04 -6.1699302E-04  4.8002302E-07
  2.4000000E+02  2.1570711E-04  5.9724753E-03  1.1864611E-04 -6.1124278E-04  2.3726614E-07
  2.4000000E+02  2.0278344E-04  5.8049260E-03  9.0457116E-05 -6.0218725E-04 -7.8308302E-08
  2.4000000E+02  1.9049773E-04  5.6393398E-03  6.8682540E-05 -5.8952381E-04 -9.8268526E-08
  2.4000000E+02  1.7913859E-04  5.4764850E-03  5.2404011E-05 -5.7499723E-04  1.5887796E-07
  2.4000000E+02  1.6880378E-04  5.3169311E-03  4.0472174E-05 -5.6071100E-04  3.6124867E-07
  2.4000000E+02  1.5940240E-04  5.1609105E-03  3.1593088E-05 -5.4691666E-04  2.0474779E-07
  2.4000000E+02  1.5076496E-04  5.0081595E-03  2.4008284E-05 -5.3085694E-04 -9.9654237E-08
  2.4000000E+02  1.4288463E-04  4.8577131E-03  1.4531126E-05 -5.0823884E-04  6.8599758E-07
  2.4000000E+02  1.3564957E-04  4.7086060E-03 -2.6552124E-06 -4.9789070E-04  1.1166298E-06
  2.4000000E+02  1.2824773E-04  4.5611508E-03 -2.3382429E-05 -4.9653667E-04 -1.5330649E-07
  2.4000000E+02  1.2139499E-04  4.4156451E-03 -4.5651199E-05 -4.8854187E-04  7.5659006E-08
  2.4000000E+02  1.1512885E-04  4.2727301E-03 -6.9429898E-05 -4.8340562E-04  2.6851028E-07
  2.4000000E+02  1.0936855E-04  4.1324011E-03 -9.4000848E-05 -4.8104298E-04  1.6060203E-07
  2.4000000E+02  1.0397646E-04  3.9944057E-03 -1.1850113E-04 -4.7945076E-04 -3.0879995E-08
  2.4000000E+02  9.8808090E-05  3.8584983E-03 -1.4216438E-04 -4.7799820E-04 -7.7757113E-08
  2.4000000E+02  9.3750421E-05  3.7245632E-03 -1.6438508E-04 -4.7768395E-04  5.1890571E-08
  2.4000000E+02  8.8748002E-05  3.5926251E-03 -1.8472686E-04 -4.7970062E-04  1.9594366E-07
  2.4000000E+02  8.3816396E-05  3.4627612E-03 -2.0299638E-04 -4.8364857E-04  1.5581908E-07
  2.4000000E+02  7.9042520E-05  3.3349313E-03 -2.1950416E-04 -4.8674009E-04 -4.4713331E-08
  2.4000000E+02  7.4571425E-05  3.2087417E-03 -2.3563411E-04 -4.8533576E-04  1.4641154E-07
  2.4000000E+02  7.0493867E-05  3.0834899E-03 -2.5477791E-04 -4.8422114E-04  1.2213926E-06
  2.4000000E+02  6.6450202E-05  2.9604469E-03 -2.7585283E-04 -4.9621929E-04 -6.2404226E-08
  2.4000000E+02  6.2811995E-05  2.8387112E-03 -2.9680960E-04 -5.0024724E-04 -1.3462911E-08
  2.4000000E+02  5.9435554E-05  2.7189808E-03 -3.1808630E-04 -5.0472925E-04  1.4479329E-07
  2.4000000E+02  5.6238813E-05  2.6016758E-03 -3.3955131E-04 -5.1078470E-04  1.1764528E-07
  2.4000000E+02  5.3201022E-05  2.4869872E-03 -3.6073814E-04 -5.1749669E-04  1.2901796E-11
  2.4000000E+02  5.0342353E-05  2.3749248E-03 -3.8098406E-04 -5.2427555E-04 -5.5291319E-08
  2.4000000E+02 -1.5602499E-06  1.9385010E-21  3.0683399E-15  1.0806781E-02  4.0230451E-06
  2.4000000E+02  9.4238611E-02 -3.0052714E-02  1.7722588E-01  6.9019504E-02 -4.9766706E-05
  2.4000000E+02  1.0887156E-01 -6.2685467E-02  1.9864317E-01  2.6434650E-02  5.1680990E-06
