          atime          uvari          vvari          wvari          pvari          tvari
  3.6000000E+02  5.3366729E-03  1.0424710E-05  6.9995482E-04  4.7456026E-05  0.0000000E+00
  3.6000000E+02  5.3366729E-03  1.0424710E-05  6.9995482E-04  4.7456026E-05  0.0000000E+00
  3.6000000E+02  4.6962703E-03  8.3524663E-06  6.3534553E-04  4.7381906E-05  0.0000000E+00
  3.6000000E+02  3.4285516E-03  4.8232798E-06  4.9798028E-04  4.7250851E-05  0.0000000E+00
  3.6000000E+02  2.0004649E-03  1.8540488E-06  3.2246447E-04  4.7140509E-05  0.0000000E+00
  3.6000000E+02  8.6067642E-04  3.9747031E-07  1.5689849E-04  4.7114638E-05  0.0000000E+00
  3.6000000E+02  2.2933478E-04  3.2614801E-08  4.7092971E-05  4.7182810E-05  0.0000000E+00
  3.6000000E+02  2.3146843E-05  3.7780924E-10  5.1976888E-06  4.7289252E-05  0.0000000E+00
  3.6000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.7355344E-05  0.0000000E+00
  3.6000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.4266684E-04  0.0000000E+00
  3.6000000E+02  1.1216576E-04  1.8125585E-08  5.5987839E-05  5.4177670E-04  0.0000000E+00
  3.6000000E+02  1.1218658E-03  9.0092771E-07  5.1226644E-04  5.4051486E-04  0.0000000E+00
  3.6000000E+02  4.0876254E-03  9.7466317E-06  1.6954804E-03  5.4000543E-04  0.0000000E+00
  3.6000000E+02  8.9837081E-03  4.3359110E-05  3.5054904E-03  5.4051873E-04  0.0000000E+00
  3.6000000E+02  1.4196293E-02  1.1036632E-04  5.4663465E-03  5.4149787E-04  0.0000000E+00
  3.6000000E+02  1.7964987E-02  1.8859239E-04  7.0113185E-03  5.4231843E-04  0.0000000E+00
  3.6000000E+02  1.9586177E-02  2.3399522E-04  7.7344457E-03  5.4271818E-04  0.0000000E+00
  3.6000000E+02  1.9586177E-02  2.3399522E-04  7.7344457E-03  5.4271818E-04  0.0000000E+00
  3.6000000E+02  2.3783364E-02  4.0581412E-04  9.8864737E-03  5.4372133E-04  0.0000000E+00
  3.6000000E+02  2.9171417E-02  9.9242874E-04  1.4262749E-02  5.4585626E-04  0.0000000E+00
  3.6000000E+02  3.0353060E-02  2.2238781E-03  1.8672471E-02  5.4972767E-04  0.0000000E+00
  3.6000000E+02  2.8886426E-02  3.9604435E-03  2.1157289E-02  5.5812863E-04  0.0000000E+00
  3.6000000E+02  2.7569440E-02  5.6950114E-03  2.1817539E-02  5.7032111E-04  0.0000000E+00
  3.6000000E+02  2.6948257E-02  6.9602388E-03  2.1718946E-02  5.8145468E-04  0.0000000E+00
  3.6000000E+02  2.6764555E-02  7.5215586E-03  2.1578883E-02  5.8688441E-04  0.0000000E+00
  3.6000000E+02  2.6764555E-02  7.5215586E-03  2.1578883E-02  5.8688441E-04  0.0000000E+00
  3.6000000E+02  2.6590713E-02  8.3996298E-03  2.1279082E-02  5.9585350E-04  0.0000000E+00
  3.6000000E+02  2.6628017E-02  1.0109138E-02  2.0509405E-02  6.1403110E-04  0.0000000E+00
  3.6000000E+02  2.7216909E-02  1.1897084E-02  1.9567147E-02  6.3215263E-04  0.0000000E+00
  3.6000000E+02  2.8093382E-02  1.3123269E-02  1.8853678E-02  6.4354806E-04  0.0000000E+00
